portal_rank_247,player_name,role,team,new_team,conf,GP,Min_per,min_factor,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec_Rank,ast_tov,rimmade,rimmade_rimmiss,midmade,midmade_midmiss,rim_pct,mid_pct,dunksmade,dunksmade_dunksmiss,dunk_pct,pick,drtg,adrtg,dporpag,stops,bpm,bpm_adj,adj_bpm2,obpm,dbpm,gbpm,adj_gbpm,min_adj_gbpm,mp,mp_factor,cam_gbpm,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,idk,dob,gp_weight,cam_gbpm_v2,min_adj_gbpm_v2,conf_sos,sos_adj,adj_gbpm_sos,cam_gbpm_v3,min_adj_gbpm_v3
,Ayuba Bryant Jr.,C,Temple,,Amer,26,16.9,0.686,101.4,13.2,57.1,55.06,5.7,17.2,3.5,17.6,14,29,0.483,16,27,0.593,0,1,0,3.2,2.3,103.6,Fr,6-9,2,-0.00638482,92.1396,7,2026,134798,"Hoboken, Belgium",0.4,0.49983127,11,18,5,9,0.6111,0.5556,0,0,,,105.358,107.139,0.760936,39.6482,-2.19136,19.625,-1.663,-3.12262,0.931251,-3.46137,-2.678,-1.838,8.1148,0.679,-1.819,-4.49583,1.03446,0.3704,1.2593,1.6296,0.1481,0.2963,0.2593,1.7778,0.290584,2006-10-15,0.765,-1.391,-1.406,0.591,0.296,-2.383,-1.237,-1.251
,Coleson Messer,Combo G,Vanderbilt,,SEC,7,0.7,0.287,0,13.4,0,0,0,0,0,42.9,0,0,0,0,0,0,0,2,0,0,0,0,Jr,6-4,15,-0.455997,-0.54887,4,2026,78852,"Dallas, TX",,0,0,0,0,0,,,0,0,,,118.205,114.525,0.0973817,0.841916,-12.4557,11.249,-10.435,-10.095,-2.3607,-24.8302,-21.161,-6.064,1.4143,0.138,-2.924,-16.7888,-8.04142,0,0,0,0,0,0,0,11.2055,2004-10-15,0.467,-1.365,-2.830,3.920,1.960,-19.201,-1.238,-2.568
,Godswill Erheriene,C,Seton Hall,,BE,10,3.3,0.501,77.6,15,60,62.26,10.6,8.1,0,46.3,2,3,0.667,3,5,0.6,0,0,0,0,0,60,So,6-9,54,-0.253576,75.4522,6.5,2026,127534,"Ughelli, Nigeria",70.4,0,3,5,0,0,0.6,,0,0,,,108.466,100.782,0.503471,4.74603,-10.3858,20.226,-9.288,-7.16708,-3.21868,-10.1619,-9.007,-4.511,4.32,0.300,-2.702,-9.59073,-0.571122,0.4,0.3,0.7,0,0,0,0.8,0,2005-10-15,0.556,-1.501,-2.506,3.081,1.540,-7.466,-1.245,-2.077
193,Jason Fontenet II,Wing F,UC Santa Barbara,,BW,4,9.1,1.250,86.4,18.3,41.7,43.37,6.8,15.8,8.1,20.6,7,15,0.467,7,17,0.412,2,7,0.286,0,1.6,62.5,Jr,6-6,10,-0.823668,83.5549,3.6,2026,78393,"Phoenix, AZ",,0.72727272,5,11,2,6,0.4545,0.3333,0,0,,,109.291,108.7,2.39892,17.8174,-5.26006,52.313,-5.194,-3.96901,-1.29104,-7.42345,-7.272,-9.088,26.9,0.498,-3.623,-5.11544,-2.30801,1.8,3.2,5,1.6,0.6,0.2,6.6,3.75719,2004-10-15,0.333,-1.208,-3.029,-0.450,-0.225,-7.497,-1.245,-3.123
,Connor Horan,C,Iona,,MAAC,6,0.7,0.300,25.5,15,0,0,12.3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,So,6-8,31,-0.37494,22.6572,4.3,2026,127329,"Fairfax, VA",,0,0,0,0,1,,0,0,0,,,116.271,126.113,0.0443985,0.866977,-17.9744,14.392,-16.133,-10.5426,-7.43186,-22.2991,-19.987,-5.996,1.55,0.138,-2.762,-13.9641,-8.33507,0.1667,0,0.1667,0,0,0,0,12.8128,2005-10-15,0.429,-1.184,-2.570,-2.090,-1.045,-21.032,-1.246,-2.704
,Nikola Djapa,PF/C,Colorado St.,,MWC,18,12.5,0.738,95.9,17.5,61.4,57.59,12.5,11.8,14.7,34.6,6,14,0.429,12,18,0.667,1,4,0.25,2.3,2.3,63.6,Jr,7-0,23,0.0359707,93.5031,7.3,2026,78777,"Belgrade, Serbia",,0.72218705,12,17,0,1,0.7059,0,2,2,1,,109.637,108.397,0.823081,28.3757,0.4967,25.475,0.333,-1.38357,1.88027,-3.85644,-3.866,-2.854,9.3895,0.584,-2.258,-4.6503,0.793853,0.8947,0.8947,1.7895,0.6842,0.3684,0.1579,2.3684,1.5044,2004-06-23,0.692,-1.563,-1.976,1.567,0.783,-3.083,-1.246,-1.576
,Pierre Geneste Jr.,C,Cal St. Bakersfield,,BW,24,37.3,1.046,104.8,10.1,60.9,55.7,14.3,25.8,2.4,24.2,9,26,0.346,28,46,0.609,0,0,0,8.1,1.4,56.5,Sr,7-0,7,-0.0335674,91.8499,5.9,2026,76884,"Port-au-Prince, Haiti",,0.36362563,23,37,5,9,0.6216,0.5556,11,14,0.7857,,108.62,110.815,1.52564,101.118,-1.31252,22.493,-0.458,-2.85821,1.54569,-2.2097,-1.425,-1.490,18.8308,1.009,-1.438,-2.41662,0.206916,2.5,4.4615,6.9615,0.3077,0.4615,1.3846,2.9615,0,2003-10-15,0.750,-1.078,-1.118,-0.450,-0.225,-1.650,-1.249,-1.294
,Josiah Cunningham,Combo G,Columbia,,Ivy,4,1.6,0.628,45.9,24.7,40,36.53,0,7,0,43.5,0,1,0,2,4,0.5,0,1,0,0,3.6,20,So,6-2,8,-0.648558,47.3309,0,2026,127588,"Long Beach, CA",,0.25,2,4,0,0,0.5,,0,0,,,108.601,109.763,0.35433,2.83448,-18.2776,42.524,-21.944,-15.7835,-2.4941,-15.4717,-17.707,-11.126,6.8,0.209,-3.699,-11.1484,-4.32335,0,0.6,0.6,0.2,0.4,0,1.8,3.53534,2005-10-15,0.333,-1.233,-3.709,-0.445,-0.223,-17.930,-1.249,-3.755
,Terrell Gaines,PF/C,Austin Peay,,ASun,3,0.4,0.529,0,24.2,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,So,5-8,10,-0.511408,-1.70422,8.5,2026,128131,"West Plains, MO",,0,,,,,,,,,,,117.155,119.169,0.0826246,0.458986,-28.0855,40.461,-34.303,-26.9593,-1.12614,-38.0167,-42.945,-22.718,4.82,0.104,-4.486,-27.1069,-10.9098,0,0.2,0.2,0,0.4,0,1.8,0,2005-10-15,0.273,-1.223,-6.196,-1.988,-0.994,-43.939,-1.252,-6.339
,Luke Brown,Wing F,American,,Pat,18,7,0.577,105.1,10,36.4,41.84,8.4,17.4,8.2,14.4,2,2,1,4,9,0.444,0,2,0,1.5,2.1,18.2,Fr,6-9,16,-0.0756778,87.6835,3.8,2026,135604,"Greenville, DE",,1.60000002,2,4,2,5,0.5,0.4,1,1,1,,108.168,112.207,0.358004,14.5972,-3.80245,13.735,-2.411,-4.24034,0.437896,-4.10144,-2.877,-1.660,5.735,0.437,-1.257,-3.57802,-0.523417,0.65,0.75,1.4,0.4,0.15,0.1,1.05,1.42926,2006-10-15,0.692,-0.870,-1.149,-2.537,-1.268,-4.145,-1.254,-1.656
,Robert Thibiant,Combo G,Cal St. Northridge,,BW,6,0.6,0.356,55.2,29,30,30,0,0,0,22.4,0,0,0,0,1,0,1,4,0.25,0,0,0,Sr,6-2,20,-0.153868,59.5218,4.9,2026,127436,"Chatsworth, CA",,0,0,0,0,1,,0,0,0,,,118.358,120.37,0.0655719,0.905192,-20.2701,27.893,-23.682,-11.8494,-8.42066,-19.7269,-22.654,-8.073,2.1875,0.128,-2.898,-10.8358,-8.8911,0,0.125,0.125,0,0,0,0.875,27.3643,2003-10-15,0.429,-1.242,-3.460,-0.450,-0.225,-22.879,-1.254,-3.494
,Jaden Henderson,Combo G,Cal St. Fullerton,,BW,30,40.7,1.015,103.4,20.1,52.4,53.43,3.4,12.5,17.6,15.7,12,16,0.75,49,96,0.51,33,92,0.359,0.9,1.4,8.5,Sr,6-3,32,0.708306,104.124,3.2,2026,135045,"Sacramento, CA",,1.58823529,24,40,25,56,0.6,0.4464,1,1,1,,111.763,113.035,1.28532,89.711,-2.68576,43.532,-2.555,-0.863341,-1.82242,-1.44136,-1.284,-1.304,17.7469,1.054,-1.353,-0.0260944,-1.41527,0.5938,1.9062,2.5,1.6875,0.5312,0.125,7.5938,9.37455,2003-10-15,0.789,-1.069,-1.029,-0.450,-0.225,-1.509,-1.256,-1.210
,Phoenix Gill,Stretch 4,Northwestern,,B10,11,2.8,0.453,76.6,18.3,12.5,25.25,12.8,6.3,12.3,17.3,3,4,0.75,1,4,0.25,0,4,0,0,0,50,Fr,6-2,13,-0.193998,76.5181,3.1,2026,134566,"Chicago, IL",42.2,1.50000012,1,2,0,2,0.5,0,1,1,1,,118.281,110.009,0.298141,4.02456,-6.71601,19.602,-6.547,-4.35724,-2.35877,-10.0055,-9.732,-4.404,3.5273,0.276,-2.690,-6.30779,-3.69768,0.3636,0.1818,0.5455,0.2727,0,0,0.4545,6.44351,2006-10-15,0.579,-1.557,-2.550,3.756,1.878,-7.854,-1.257,-2.058
,Bryson Monroe,Wing G,Houston Christian,,Slnd,14,2.5,0.384,63,5.1,50,50,0,4.3,0,40.8,0,0,0,1,1,1,0,1,0,3.9,0,0,Sr,6-1,24,-0.313961,49.5741,1.4,2026,134367,"Brownwood, TX",,0,1,1,0,0,1,,0,0,,,119.129,120.083,0.1048,3.14761,-9.13323,7.414,-4.713,-7.48433,-1.64889,-11.6747,-7.126,-2.733,2.5333,0.261,-1.861,-7.58451,-4.09021,0,0.0667,0.0667,0,0.0667,0.0667,0.1333,2.05069,2003-10-15,0.636,-1.184,-1.739,-0.883,-0.441,-7.567,-1.258,-1.847
,David Onanina,C,Bethune Cookman,,SWAC,8,4.1,0.676,103.5,14.2,58.3,54.05,9.2,15,3.8,15.4,0,2,0,7,12,0.583,0,0,0,1.9,0,16.7,Jr,6-8,33,0.0701087,95.5556,7.8,2026,77440,"Yaoundé, Cameroon",35.6,0.59989201,3,5,4,7,0.6,0.5714,0,0,,,111.511,110.471,0.525593,7.70141,-6.45814,23.574,-5.681,-3.81219,-2.64594,-7.14529,-6.184,-4.182,7.8778,0.334,-2.068,-5.68604,-1.45925,0.7778,1.4444,2.2222,0.3333,0.1111,0.1111,1.5556,0,2003-10-15,0.500,-1.034,-2.091,-2.677,-1.339,-7.522,-1.258,-2.544
,Corey Boston,PF/C,IU Indy,,Horz,5,0.9,0.436,49.7,25.4,0,20.2,10.2,0,0,20.3,2,2,1,0,2,0,0,2,0,0,0,50,Sr,5-10,2,-0.301631,50.577,0,2026,134763,"Lafayette, AL",,0.25008752,0,1,0,1,0,0,0,0,,,128.834,127.317,0.0508942,0.879082,-24.0276,32.611,-26.483,-13.9433,-10.0842,-19.3834,-20.413,-8.896,3.2714,0.157,-3.199,-8.98912,-10.3943,0.1429,0.2857,0.4286,0.1429,0.1429,0.1429,1.5714,9.88377,2003-10-15,0.385,-1.230,-3.422,-0.922,-0.461,-20.874,-1.258,-3.499
,Lewis Rowe,C,Incarnate Word,,Slnd,23,30.7,0.927,104.7,10.6,43.9,43.44,5.1,13.1,11.4,11.6,2,6,0.333,25,57,0.439,0,0,0,1.7,1.6,10.5,Sr,6-10,21,-0.0678229,91.062,2.9,2026,134865,"Adelaide, Australia",,2.70020779,19,32,6,25,0.5938,0.24,0,0,,,115.234,118.764,0.81031,51.9064,-2.95049,22.381,-2.205,-2.31161,-0.638878,-2.04463,-1.413,-1.309,14.7923,0.915,-1.293,-2.06656,0.0219348,0.8077,1.6154,2.4231,1.0385,0.3846,0.2308,2.3462,0,2003-10-15,0.742,-0.959,-0.971,-0.883,-0.441,-1.854,-1.259,-1.275
,Jacob Tsai,PF/C,Yale,,Ivy,3,0.5,0.346,0,22.3,0,0,0,0,0,44.1,0,0,0,0,1,0,0,1,0,0,0,0,Fr,5-11,1,-0.667989,-0.779041,6.5,2026,133960,"La Jolla, CA",,0,0,1,0,0,0,,0,0,,,118.847,116.829,0.125782,0.59687,-25.2957,24.211,-27.920,-19.7746,-5.52118,-36.5041,-39.305,-13.615,2.0667,0.117,-4.590,-25.1639,-11.3402,0,0,0,0,0,0,0,10.3977,2006-10-15,0.273,-1.252,-3.713,-0.445,-0.223,-39.527,-1.259,-3.734
,Clyde Bailey II,Combo G,UNC Greensboro,,SC,12,5.3,0.626,110.7,12.9,54.2,59.13,1.7,6.8,10.3,19.5,4,5,0.8,2,4,0.5,3,8,0.375,0,2.5,41.7,Sr,6-1,7,0.039958,94.3858,2.3,2026,127773,"Va Beach, VA",,1.24991876,2,4,0,0,0.5,,0,0,,,119.674,123.127,0.222612,10.6723,-3.92017,18.610,-3.472,-1.25567,-2.6645,-5.40564,-4.576,-2.865,6.7538,0.380,-1.740,-3.33384,-2.0718,0.3077,0.6154,0.9231,0.3846,0.3846,0,1.7692,6.77039,2003-10-15,0.600,-1.044,-1.719,-1.886,-0.943,-5.519,-1.259,-2.073
,Kalen Garry,Wing G,South Dakota St.,,Sum,29,73.9,1.298,109.6,20.1,51.7,52.87,4.1,15.8,20.5,15.3,30,47,0.638,65,130,0.5,49,138,0.355,0.5,1.2,17.5,Jr,6-3,10,1.65068,108.454,3.7,2026,76606,"De Smet, SD",,2.125,42,77,23,53,0.5455,0.434,1,1,1,,110.885,112.524,2.24157,142.093,-0.317631,52.583,-0.113,0.852034,-1.16967,-0.479132,-0.370,-0.480,29.0094,1.420,-0.526,0.277907,-0.757039,1.0312,4.125,5.1562,3.1875,0.625,0.125,10.7188,9.44632,2003-10-15,0.784,-0.412,-0.377,-1.524,-0.762,-1.132,-1.260,-1.152
,Adetokunbo Bakare,Combo G,Saint Peter's,,MAAC,24,24.9,0.839,100.1,18.8,42.9,47.02,4.2,9.5,6.7,15,16,19,0.842,8,25,0.32,21,67,0.313,0.4,3.7,20.7,Sr,6-3,4,0.178275,96.7727,2.1,2026,75075,"Newark, NJ",,0.92307694,6,16,2,9,0.375,0.2222,0,0,,,105.083,110.417,0.969619,46.9048,-3.39125,34.374,-3.322,-2.03281,-1.35844,-0.967294,-0.995,-0.834,12.112,0.824,-0.820,-0.915401,-0.0518924,0.56,0.96,1.52,0.48,0.72,0.08,4.4,14.5605,2002-10-15,0.750,-0.615,-0.626,-2.090,-1.045,-2.040,-1.261,-1.283
,Jo Van Buggenhout,Scoring PG,Indiana St.,,MVC,25,43,1.101,98.7,20,49,50.69,1.8,9.3,27.7,21.6,18,27,0.667,36,67,0.537,23,77,0.299,0.2,1.8,18.8,Jr,6-2,6,0.535282,99.8674,2,2026,134677,"Hasselt, Belgium",,2.02495949,18,25,18,42,0.72,0.4286,0,0,,,110.725,112.504,1.56059,78.571,-2.85257,47.169,-2.783,-1.2858,-1.56677,-1.74304,-1.768,-1.947,20.8692,1.083,-1.915,-1.13754,-0.605501,0.3077,1.7692,2.0769,3.1154,0.6154,0.0385,6.2692,8.52359,2004-10-15,0.758,-1.451,-1.475,0.457,0.228,-1.540,-1.264,-1.284
,Kai Burdick,C,Southern Utah,,WAC,29,33.6,0.890,103,14.4,62.5,60.32,7.1,18.7,9.2,24.9,7,18,0.389,46,73,0.63,1,3,0.333,4.1,0.7,23.7,Sr,7-0,25,0.221733,97.1218,3.2,2026,127869,"Carlsbad, CA",,0.74069684,34,42,12,31,0.8095,0.3871,9,11,0.8182,,112.629,114.376,0.932493,70.98,-2.12861,27.527,-1.814,-2.38771,0.259099,-1.54699,-1.332,-1.186,13.6437,0.957,-1.275,-1.50798,-0.0390119,0.8125,2.5312,3.3438,0.625,0.25,0.625,4,0.430606,2003-10-15,0.784,-1.000,-0.929,-0.706,-0.353,-1.685,-1.264,-1.175
,Oscar Hourruitiner,PF/C,Iona,,MAAC,6,0.8,0.310,0,12.5,0,0,0,22.1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,Fr,6-0,12,-0.532902,-0.707098,4,2026,134223,"Gurabo, PR",,0,0,0,0,2,,0,0,0,,,106.336,115.337,0.108964,1.67817,-21.485,14.387,-17.680,-15.1953,-6.28972,-23.2261,-18.939,-5.862,1.65,0.148,-2.798,-17.575,-5.65109,0,0.3333,0.3333,0,0,0,0,5.60561,2006-10-15,0.429,-1.199,-2.512,-2.090,-1.045,-19.984,-1.265,-2.651
,Liam McChesney,PF/C,Creighton,,BE,4,0.6,0.351,44.2,36.2,25,25,13.7,12.9,0,38,0,0,0,1,2,0.5,0,2,0,11.1,6.9,0,Jr,6-10,13,-0.341284,46.0844,4.7,2026,71840,"Prince Rupert, Canada",65.6,0,1,1,0,1,1,0,1,1,1,,92.1386,89.1179,0.333664,2.59743,-14.0641,30.370,-26.798,-18.5191,4.45498,-19.7531,-31.227,-10.968,2.125,0.128,-3.995,-18.3917,-1.36137,0.25,0.25,0.5,0,0.25,0.25,0.5,14.2605,2001-09-26,0.333,-1.332,-3.656,3.081,1.540,-29.687,-1.266,-3.476
,Tai Walters-Whitaker,Combo G,Illinois Chicago,,MVC,13,3.9,0.548,80,14.6,32.1,32.14,2.2,6.9,13.6,15.8,0,0,0,3,11,0.273,1,3,0.333,2.6,2.3,0,Sr,6-2,27,-0.252118,73.8871,3.1,2026,135574,"Flossmoor, IL",,4,2,5,1,6,0.4,0.1667,0,0,,,107.912,104.723,0.404419,8.11044,-5.54323,19.041,-4.806,-5.65536,0.112129,-7.43718,-6.505,-3.565,5.1733,0.326,-2.122,-6.44525,-0.99192,0.0667,0.4667,0.5333,0.8,0.4667,0.1333,0.7333,3.41723,2003-10-15,0.619,-1.314,-2.207,0.457,0.228,-6.277,-1.267,-2.129
,Amani Drummond,Wing G,Incarnate Word,,Slnd,17,6.7,0.497,107.6,16.8,39.6,42.47,10.9,10.4,0,0,3,4,0.75,5,11,0.455,3,13,0.231,0,0.8,16.7,Sr,6-0,99,0.144116,101.845,4.3,2026,75982,"Houston, TX",,1,2,7,3,4,0.2857,0.75,0,0,,,118.536,123.097,0.171389,9.38909,-9.98526,21.650,-9.134,-1.68898,-8.29628,-4.27506,-3.918,-1.946,4.25,0.428,-1.675,-0.872604,-3.40245,0.35,0.4,0.75,0.05,0.05,0,1.55,10.5306,2003-10-15,0.680,-1.139,-1.323,-0.883,-0.441,-4.360,-1.267,-1.473
,David Burnett,Wing G,Navy,,Pat,17,7.8,0.595,99.4,16.4,47.2,49.38,12.5,11.4,8.9,22.2,5,9,0.556,7,14,0.5,1,4,0.25,2.6,2.4,50,So,6-3,7,-0.0337718,90.7218,5.2,2026,126792,"Flowery Branch, GA",,1.33343881,6,10,1,4,0.6,0.25,4,4,1,,100.266,103.684,0.629445,17.8599,-2.92868,21.262,-2.775,-3.44006,0.51138,-2.93368,-2.772,-1.650,6.1,0.461,-1.279,-3.2297,0.296014,0.5789,0.5263,1.1053,0.4211,0.3158,0.1053,1.5789,2.41827,2005-10-15,0.680,-0.870,-1.122,-2.537,-1.268,-4.041,-1.267,-1.635
,Madiba Owona,Wing G,Utah Tech,,WAC,12,25.1,1.198,97.6,22.1,50,50.79,4.2,11.5,11.7,16.7,10,17,0.588,33,71,0.465,16,43,0.372,0.3,2.9,14.9,So,6-4,33,0.745749,100.58,3.7,2026,127180,"Bordeaux, France",,1.04540812,23,39,10,32,0.5897,0.3125,6,6,1,,109.328,109.481,2.26012,55.848,-2.86487,56.376,-2.832,-1.13292,-1.73196,-2.00927,-2.202,-2.637,24.7133,0.827,-1.822,-1.55332,-0.455956,0.8667,2.2667,3.1333,1.5333,1.1333,0.0667,9.7333,7.95474,2004-01-28,0.600,-1.093,-1.582,-0.706,-0.353,-2.555,-1.268,-1.836
,Tye Dorset,Combo G,Merrimack,,MAAC,34,89.9,1.452,107,17.7,49.3,52.28,1,9.2,13.8,9.2,58,75,0.773,82,163,0.503,59,183,0.322,1.1,3,21.7,So,6-3,4,1.23884,102.302,2.2,2026,126576,"Mount Laurel, NJ",,2.31247348,59,95,23,68,0.6211,0.3382,9,9,1,,104.88,108.889,3.17793,191.405,0.0662136,51.320,0.048,-0.130171,0.196385,0.119396,0.044,0.065,36.3353,1.566,0.070,-0.684572,0.803967,0.2941,2.8235,3.1176,2.1765,1.7647,0.3824,11.7353,9.30283,2005-10-15,0.810,0.056,0.052,-2.090,-1.045,-1.001,-1.269,-1.177
,Daylen Berry,Wing G,Winthrop,,BSth,25,50.7,1.192,103.4,20.7,45.5,50.24,2.9,13.3,13.2,14.9,62,88,0.705,47,106,0.443,33,106,0.311,0.6,2,41.5,Sr,6-4,7,0.901799,102.721,3.2,2026,74812,"Raleigh, NC",,1.45951255,32,61,15,45,0.5246,0.3333,0,0,,,108.705,110.542,2.07535,112.795,-1.49807,51.129,-1.479,-0.690448,-0.807622,-0.835192,-0.865,-1.031,24.4679,1.176,-1.018,-0.566026,-0.269166,0.6429,2.8571,3.5,1.9286,0.8571,0.1071,10.4643,9.3143,2002-10-15,0.758,-0.771,-0.781,-1.128,-0.564,-1.429,-1.273,-1.290
88,Omari Witherspoon,Combo G,Pittsburgh,,ACC,33,69.1,1.272,87.6,20.1,43.2,45.86,2.5,11,16.9,26,40,62,0.645,67,155,0.432,25,87,0.287,2.7,1.8,25.6,Fr,6-4,8,-0.0700633,91.6376,2.7,2026,135074,"Bowie, MD",70.8,1.05127775,36,74,31,81,0.4865,0.3827,1,1,1,,112.291,106.697,2.65416,139.188,-2.20449,53.922,-2.637,-3.43551,1.23101,-2.45565,-2.759,-3.508,27.8515,1.373,-3.788,-2.92468,0.469025,0.6061,2.3939,3,2.4848,0.8182,0.6061,7.5455,5.83439,2006-03-11,0.805,-3.049,-2.824,3.209,1.605,-1.154,-1.276,-1.181
,Avery Brown,Wing G,Columbia,,Ivy,3,4.2,0.929,75.4,21.2,50,50.39,5.3,10.5,3.8,37.7,2,4,0.5,1,7,0.143,3,4,0.75,0,0,36.4,Sr,6-4,1,-0.706766,78.6677,5.4,2026,77471,"Beacon Falls, CT",,0.16665,1,4,0,3,0.25,0,0,0,,,114.814,116.371,0.928407,5.51998,-12.7785,51.263,-13.420,-8.7877,-3.99083,-13.2404,-13.611,-12.645,14.8667,0.338,-4.607,-7.90603,-5.33434,0.6667,1.3333,2,0.3333,0,0,4.3333,5.38718,2002-12-10,0.273,-1.257,-3.449,-0.445,-0.223,-13.834,-1.277,-3.505
,Simeon Murchison,C,Milwaukee,,Horz,16,6.1,0.544,89.4,10.4,44.4,47.96,8.4,9.7,2.1,29.5,2,3,0.667,4,9,0.444,0,0,0,4.6,1.5,33.3,Jr,6-9,9,-0.261519,76.4598,5.8,2026,78049,"Milwaukee, WI",,0.24989375,4,8,0,1,0.5,0,0,0,,,116.514,114.317,0.329624,12.1663,-4.24989,13.631,-2.713,-5.01297,0.763081,-6.06061,-4.241,-2.308,5.1,0.408,-1.730,-5.70044,-0.360169,0.5294,0.3529,0.8824,0.0588,0.1176,0.1765,1.1765,0,2004-10-15,0.667,-1.153,-1.539,-0.922,-0.461,-4.702,-1.279,-1.706
,Jacari Brim,Pure PG,Appalachian St.,,SB,20,7.9,0.607,67.7,6.1,15,15,1.2,9.2,10.8,10.6,0,0,0,0,1,0,1,9,0.111,0,1.3,0,Fr,6-2,6,-0.656267,52.4294,2.9,2026,134387,"Winston Salem, NC",,14.98461586,0,1,0,0,0,,0,0,,,108.672,111.532,0.375232,13.6034,-5.80248,10.927,-2.834,-5.59971,-0.202765,-7.15171,-3.254,-1.975,6.3455,0.464,-1.511,-7.38548,0.233772,0.0909,0.5909,0.6818,0.6818,0.1364,0,1.1818,5.86476,2006-10-15,0.714,-1.079,-1.411,-1.225,-0.613,-3.867,-1.282,-1.676
,Harrison Reede,Combo G,Incarnate Word,,Slnd,23,17.3,0.777,136.8,11.7,65.2,65.37,2.4,4,2,5.4,2,3,0.667,0,1,0,20,45,0.444,0,0.9,6.5,Jr,6-1,6,0.823899,120.62,4.8,2026,79107,"Aberdeen, SD",,0.66637779,0,0,0,1,,0,0,0,,,120.402,123.781,0.308743,21.6543,-2.33327,20.003,-2.601,2.19886,-4.53212,-2.06399,-2.076,-1.614,10.4077,0.687,-1.426,0.768159,-2.83215,0.1538,0.5769,0.7308,0.0769,0.1923,0,4.9231,14.1173,2004-10-15,0.742,-1.058,-1.197,-0.883,-0.441,-2.517,-1.283,-1.452
,Jaxon Ellingsworth,Wing F,Arkansas St.,,SB,30,55.4,1.146,112.6,18.7,51.5,56.22,8.1,14.8,5.5,16.6,65,85,0.765,61,114,0.535,30,92,0.326,0.8,1.7,41.3,Sr,6-8,22,1.28054,109.019,4.3,2026,77075,"Morehead City, NC",,0.52380952,49,82,12,32,0.5976,0.375,10,10,1,,107.544,109.515,1.9113,119.537,-0.829682,43.812,-0.750,-0.0504801,-0.779202,-0.741895,-0.709,-0.813,22.6219,1.229,-0.872,-0.330249,-0.411647,1.6875,3.1562,4.8438,0.6875,0.75,0.1562,9.6562,7.49022,2003-10-15,0.789,-0.689,-0.642,-1.225,-0.613,-1.322,-1.283,-1.196
,Seth Joba,PF/C,Idaho,,BSky,33,42,0.998,111.6,14.5,57.4,58.46,6,17,4,16.5,16,24,0.667,30,47,0.638,29,81,0.358,4.1,0.7,18.8,Jr,6-9,21,0.533081,101.511,5.5,2026,77883,"Orchard Park, NY",,0.58332085,24,34,6,13,0.7059,0.4615,6,7,0.8571,,106.598,106.519,1.62375,100.304,0.15567,28.782,0.223,-1.45316,1.60883,-1.29526,-1.083,-1.081,17.15,1.070,-1.160,-1.93691,0.641649,1.0556,2.4722,3.5278,0.3889,0.25,0.6667,5.1667,8.44827,2004-10-15,0.805,-0.933,-0.870,-0.818,-0.409,-1.493,-1.286,-1.199
,Ben Egbo,Wing G,UC Irvine,,BW,16,4.7,0.575,61.6,6.1,33.3,37.97,3.6,12.6,2.4,43.9,1,2,0.5,1,3,0.333,0,0,0,0,0,66.7,So,6-4,5,-0.608385,47.9815,4.4,2026,79166,"Gilbert, AZ",,1.33333339,1,3,0,0,0.3333,,0,0,,,103.949,104.87,0.404317,9.23746,-7.1485,11.120,-3.425,-7.03461,-0.113891,-10.1293,-5.165,-2.968,5.6889,0.358,-1.849,-9.33652,-0.792822,0.2778,0.6111,0.8889,0.4444,0.2778,0.0556,0.9444,0,2004-10-15,0.667,-1.233,-1.979,-0.450,-0.225,-5.390,-1.287,-2.065
245,Sebastian Mack,Combo G,Missouri,,SEC,18,22.1,0.974,94.1,23.3,44.5,47.47,2.1,7,7.1,16,21,31,0.677,39,85,0.459,9,33,0.273,0.4,3.2,26.3,Jr,6-3,12,0.351618,98.6172,3.3,2026,78470,"Chicago, IL",89,0.57891246,25,50,14,35,0.5,0.4,0,0,,,111.219,107.865,1.49122,48.5577,-2.46558,47.772,-2.819,-2.0184,-0.447185,-3.66586,-4.354,-4.239,16.3278,0.776,-3.381,-3.48834,-0.177514,0.2778,1,1.2778,0.6111,0.8889,0.0556,7,6.49194,2004-02-13,0.692,-2.341,-2.935,3.920,1.960,-2.394,-1.287,-1.614
,Robert Fields,C,Texas St.,,SB,28,36.9,0.952,121.7,15.6,54.4,59.27,11.5,17.8,4.4,11.1,51,77,0.662,43,78,0.551,0,1,0,3.7,1.7,97.5,Fr,6-9,3,1.06798,111.849,4.6,2026,135295,"Baltimore, MD",,0.57903046,40,66,3,12,0.6061,0.25,11,11,1,,105.715,108.945,1.39378,80.5774,-0.467997,30.138,-0.426,-0.3498,-0.118196,-1.14517,-1.042,-0.992,15.6,1.003,-1.046,-0.8028,-0.342371,1.4,2.3,3.7,0.3667,0.4333,0.5333,4.9667,0.133063,2006-10-15,0.778,-0.813,-0.772,-1.225,-0.613,-1.655,-1.291,-1.225
